fileslug,date,stars,treated,boughtstars,treated2,_merge
scuffi_rabbie,2023-05-19,2,0,0,0,left_only
scuffi_rabbie,2023-05-20,2,0,0,0,left_only
scuffi_rabbie,2023-05-21,2,0,0,0,left_only
scuffi_rabbie,2023-05-22,2,0,0,0,left_only
scuffi_rabbie,2023-05-23,2,0,0,0,left_only
scuffi_rabbie,2023-05-24,3,0,0,0,left_only
scuffi_rabbie,2023-05-25,3,0,0,0,left_only
scuffi_rabbie,2023-05-26,3,0,0,0,left_only
scuffi_rabbie,2023-05-27,3,0,0,0,left_only
scuffi_rabbie,2023-05-28,3,0,0,0,left_only
scuffi_rabbie,2023-05-29,3,0,0,0,left_only
scuffi_rabbie,2023-05-30,3,0,0,0,left_only
scuffi_rabbie,2023-05-31,3,0,0,0,left_only
scuffi_rabbie,2023-06-01,3,0,0,0,left_only
scuffi_rabbie,2023-06-02,3,0,0,0,left_only
scuffi_rabbie,2023-06-03,3,0,0,0,left_only
scuffi_rabbie,2023-06-04,3,0,0,0,left_only
scuffi_rabbie,2023-06-05,3,0,0,0,left_only
scuffi_rabbie,2023-06-06,3,0,0,0,left_only
scuffi_rabbie,2023-06-07,3,0,0,0,left_only
scverse_genomic-features,2023-05-09,15,0,0,0,left_only
scverse_genomic-features,2023-05-10,15,0,0,0,left_only
scverse_genomic-features,2023-05-11,15,0,0,0,left_only
scverse_genomic-features,2023-05-12,15,0,0,0,left_only
scverse_genomic-features,2023-05-13,16,0,0,0,left_only
scverse_genomic-features,2023-05-14,16,0,0,0,left_only
scverse_genomic-features,2023-05-15,16,0,0,0,left_only
scverse_genomic-features,2023-05-16,16,0,0,0,left_only
scverse_genomic-features,2023-05-17,16,0,0,0,left_only
scverse_genomic-features,2023-05-18,16,0,0,0,left_only
scverse_genomic-features,2023-05-19,16,0,0,0,left_only
scverse_genomic-features,2023-05-20,16,0,0,0,left_only
scverse_genomic-features,2023-05-21,16,0,0,0,left_only
scverse_genomic-features,2023-05-22,16,0,0,0,left_only
scverse_genomic-features,2023-05-23,16,0,0,0,left_only
scverse_genomic-features,2023-05-24,16,0,0,0,left_only
scverse_genomic-features,2023-05-25,16,0,0,0,left_only
scverse_genomic-features,2023-05-26,16,0,0,0,left_only
scverse_genomic-features,2023-05-27,16,0,0,0,left_only
scverse_genomic-features,2023-05-28,16,0,0,0,left_only
scverse_genomic-features,2023-05-29,16,0,0,0,left_only
scverse_genomic-features,2023-05-30,16,0,0,0,left_only
scverse_genomic-features,2023-05-31,16,0,0,0,left_only
scverse_genomic-features,2023-06-01,16,0,0,0,left_only
scverse_genomic-features,2023-06-02,16,0,0,0,left_only
scverse_genomic-features,2023-06-03,16,0,0,0,left_only
scverse_genomic-features,2023-06-04,16,0,0,0,left_only
scverse_genomic-features,2023-06-05,16,0,0,0,left_only
scverse_genomic-features,2023-06-06,16,0,0,0,left_only
scverse_genomic-features,2023-06-07,16,0,0,0,left_only
sd212usna_sd212review,2023-05-09,0,0,0,0,left_only
sd212usna_sd212review,2023-05-10,0,0,0,0,left_only
sd212usna_sd212review,2023-05-11,0,0,0,0,left_only
sd212usna_sd212review,2023-05-12,0,0,0,0,left_only
sd212usna_sd212review,2023-05-13,0,0,0,0,left_only
sd212usna_sd212review,2023-05-14,0,0,0,0,left_only
sd212usna_sd212review,2023-05-15,0,0,0,0,left_only
sd212usna_sd212review,2023-05-16,0,0,0,0,left_only
sd212usna_sd212review,2023-05-17,0,0,0,0,left_only
sd212usna_sd212review,2023-05-18,0,0,0,0,left_only
sd212usna_sd212review,2023-05-19,0,0,0,0,left_only
sd212usna_sd212review,2023-05-20,0,0,0,0,left_only
sd212usna_sd212review,2023-05-21,0,0,0,0,left_only
sd212usna_sd212review,2023-05-22,0,0,0,0,left_only
sd212usna_sd212review,2023-05-23,0,0,0,0,left_only
sd212usna_sd212review,2023-05-24,0,0,0,0,left_only
sd212usna_sd212review,2023-05-25,0,0,0,0,left_only
sd212usna_sd212review,2023-05-26,0,0,0,0,left_only
sd212usna_sd212review,2023-05-27,0,0,0,0,left_only
sd212usna_sd212review,2023-05-28,0,0,0,0,left_only
sd212usna_sd212review,2023-05-29,0,0,0,0,left_only
sd212usna_sd212review,2023-05-30,0,0,0,0,left_only
sd212usna_sd212review,2023-05-31,0,0,0,0,left_only
sd212usna_sd212review,2023-06-01,0,0,0,0,left_only
sd212usna_sd212review,2023-06-02,0,0,0,0,left_only
sd212usna_sd212review,2023-06-03,0,0,0,0,left_only
sd212usna_sd212review,2023-06-04,0,0,0,0,left_only
sd212usna_sd212review,2023-06-05,0,0,0,0,left_only
sd212usna_sd212review,2023-06-06,0,0,0,0,left_only
sd212usna_sd212review,2023-06-07,0,0,0,0,left_only
seamile_jsonfmt,2023-05-09,0,0,0,0,left_only
seamile_jsonfmt,2023-05-10,0,0,0,0,left_only
seamile_jsonfmt,2023-05-11,0,0,0,0,left_only
seamile_jsonfmt,2023-05-12,0,0,0,0,left_only
seamile_jsonfmt,2023-05-13,1,0,0,0,left_only
seamile_jsonfmt,2023-05-14,1,0,0,0,left_only
seamile_jsonfmt,2023-05-15,1,0,0,0,left_only
seamile_jsonfmt,2023-05-16,1,0,0,0,left_only
seamile_jsonfmt,2023-05-17,1,0,0,0,left_only
seamile_jsonfmt,2023-05-18,1,0,0,0,left_only
seamile_jsonfmt,2023-05-19,1,0,0,0,left_only
seamile_jsonfmt,2023-05-20,1,0,0,0,left_only
seamile_jsonfmt,2023-05-21,1,0,0,0,left_only
seamile_jsonfmt,2023-05-22,1,0,0,0,left_only
seamile_jsonfmt,2023-05-23,1,0,0,0,left_only
seamile_jsonfmt,2023-05-24,1,0,0,0,left_only
seamile_jsonfmt,2023-05-25,4,0,0,0,left_only
seamile_jsonfmt,2023-05-26,4,0,0,0,left_only
seamile_jsonfmt,2023-05-27,5,0,0,0,left_only
seamile_jsonfmt,2023-05-28,5,0,0,0,left_only
seamile_jsonfmt,2023-05-29,5,0,0,0,left_only
seamile_jsonfmt,2023-05-30,6,0,0,0,left_only
seamile_jsonfmt,2023-05-31,7,0,0,0,left_only
seamile_jsonfmt,2023-06-01,7,0,0,0,left_only
seamile_jsonfmt,2023-06-02,8,0,0,0,left_only
seamile_jsonfmt,2023-06-03,8,0,0,0,left_only
seamile_jsonfmt,2023-06-04,8,0,0,0,left_only
seamile_jsonfmt,2023-06-05,8,0,0,0,left_only
seamile_jsonfmt,2023-06-06,9,0,0,0,left_only
seamile_jsonfmt,2023-06-07,9,0,0,0,left_only
secretflow_secure-data-capsule-apis,2023-05-09,0,0,0,0,left_only
secretflow_secure-data-capsule-apis,2023-05-10,0,0,0,0,left_only
secretflow_secure-data-capsule-apis,2023-05-11,0,0,0,0,left_only
secretflow_secure-data-capsule-apis,2023-05-12,0,0,0,0,left_only
secretflow_secure-data-capsule-apis,2023-05-13,0,0,0,0,left_only
secretflow_secure-data-capsule-apis,2023-05-14,0,0,0,0,left_only
secretflow_secure-data-capsule-apis,2023-05-15,0,0,0,0,left_only
secretflow_secure-data-capsule-apis,2023-05-16,0,0,0,0,left_only
secretflow_secure-data-capsule-apis,2023-05-17,0,0,0,0,left_only
secretflow_secure-data-capsule-apis,2023-05-18,0,0,0,0,left_only
secretflow_secure-data-capsule-apis,2023-05-19,0,0,0,0,left_only
secretflow_secure-data-capsule-apis,2023-05-20,0,0,0,0,left_only
secretflow_secure-data-capsule-apis,2023-05-21,0,0,0,0,left_only
secretflow_secure-data-capsule-apis,2023-05-22,0,0,0,0,left_only
secretflow_secure-data-capsule-apis,2023-05-23,0,0,0,0,left_only
secretflow_secure-data-capsule-apis,2023-05-24,0,0,0,0,left_only
secretflow_secure-data-capsule-apis,2023-05-25,0,0,0,0,left_only
secretflow_secure-data-capsule-apis,2023-05-26,0,0,0,0,left_only
secretflow_secure-data-capsule-apis,2023-05-27,0,0,0,0,left_only
secretflow_secure-data-capsule-apis,2023-05-28,0,0,0,0,left_only
secretflow_secure-data-capsule-apis,2023-05-29,0,0,0,0,left_only
secretflow_secure-data-capsule-apis,2023-05-30,0,0,0,0,left_only
secretflow_secure-data-capsule-apis,2023-05-31,0,0,0,0,left_only
secretflow_secure-data-capsule-apis,2023-06-01,0,0,0,0,left_only
secretflow_secure-data-capsule-apis,2023-06-02,0,0,0,0,left_only
secretflow_secure-data-capsule-apis,2023-06-03,0,0,0,0,left_only
secretflow_secure-data-capsule-apis,2023-06-04,0,0,0,0,left_only
secretflow_secure-data-capsule-apis,2023-06-05,0,0,0,0,left_only
secretflow_secure-data-capsule-apis,2023-06-06,0,0,0,0,left_only
secretflow_secure-data-capsule-apis,2023-06-07,0,0,0,0,left_only
secretflow_secure-data-capsule-sdk,2023-05-09,0,0,0,0,left_only
secretflow_secure-data-capsule-sdk,2023-05-10,0,0,0,0,left_only
secretflow_secure-data-capsule-sdk,2023-05-11,0,0,0,0,left_only
secretflow_secure-data-capsule-sdk,2023-05-12,0,0,0,0,left_only
secretflow_secure-data-capsule-sdk,2023-05-13,0,0,0,0,left_only
secretflow_secure-data-capsule-sdk,2023-05-14,0,0,0,0,left_only
secretflow_secure-data-capsule-sdk,2023-05-15,0,0,0,0,left_only
secretflow_secure-data-capsule-sdk,2023-05-16,0,0,0,0,left_only
secretflow_secure-data-capsule-sdk,2023-05-17,0,0,0,0,left_only
secretflow_secure-data-capsule-sdk,2023-05-18,0,0,0,0,left_only
secretflow_secure-data-capsule-sdk,2023-05-19,0,0,0,0,left_only
secretflow_secure-data-capsule-sdk,2023-05-20,0,0,0,0,left_only
secretflow_secure-data-capsule-sdk,2023-05-21,0,0,0,0,left_only
secretflow_secure-data-capsule-sdk,2023-05-22,0,0,0,0,left_only
secretflow_secure-data-capsule-sdk,2023-05-23,0,0,0,0,left_only
secretflow_secure-data-capsule-sdk,2023-05-24,0,0,0,0,left_only
secretflow_secure-data-capsule-sdk,2023-05-25,0,0,0,0,left_only
secretflow_secure-data-capsule-sdk,2023-05-26,0,0,0,0,left_only
secretflow_secure-data-capsule-sdk,2023-05-27,0,0,0,0,left_only
secretflow_secure-data-capsule-sdk,2023-05-28,0,0,0,0,left_only
secretflow_secure-data-capsule-sdk,2023-05-29,0,0,0,0,left_only
secretflow_secure-data-capsule-sdk,2023-05-30,0,0,0,0,left_only
secretflow_secure-data-capsule-sdk,2023-05-31,0,0,0,0,left_only
secretflow_secure-data-capsule-sdk,2023-06-01,0,0,0,0,left_only
secretflow_secure-data-capsule-sdk,2023-06-02,0,0,0,0,left_only
secretflow_secure-data-capsule-sdk,2023-06-03,0,0,0,0,left_only
secretflow_secure-data-capsule-sdk,2023-06-04,0,0,0,0,left_only
secretflow_secure-data-capsule-sdk,2023-06-05,0,0,0,0,left_only
secretflow_secure-data-capsule-sdk,2023-06-06,0,0,0,0,left_only
secretflow_secure-data-capsule-sdk,2023-06-07,0,0,0,0,left_only
sh1l0n_pyfloats,2023-05-09,0,0,0,0,left_only
sh1l0n_pyfloats,2023-05-10,0,0,0,0,left_only
sh1l0n_pyfloats,2023-05-11,0,0,0,0,left_only
sh1l0n_pyfloats,2023-05-12,0,0,0,0,left_only
sh1l0n_pyfloats,2023-05-13,0,0,0,0,left_only
sh1l0n_pyfloats,2023-05-14,0,0,0,0,left_only
sh1l0n_pyfloats,2023-05-15,0,0,0,0,left_only
sh1l0n_pyfloats,2023-05-16,0,0,0,0,left_only
sh1l0n_pyfloats,2023-05-17,0,0,0,0,left_only
sh1l0n_pyfloats,2023-05-18,0,0,0,0,left_only
sh1l0n_pyfloats,2023-05-19,0,0,0,0,left_only
sh1l0n_pyfloats,2023-05-20,0,0,0,0,left_only
sh1l0n_pyfloats,2023-05-21,0,0,0,0,left_only
sh1l0n_pyfloats,2023-05-22,0,0,0,0,left_only
sh1l0n_pyfloats,2023-05-23,0,0,0,0,left_only
sh1l0n_pyfloats,2023-05-24,0,0,0,0,left_only
sh1l0n_pyfloats,2023-05-25,0,0,0,0,left_only
sh1l0n_pyfloats,2023-05-26,0,0,0,0,left_only
sh1l0n_pyfloats,2023-05-27,0,0,0,0,left_only
sh1l0n_pyfloats,2023-05-28,0,0,0,0,left_only
sh1l0n_pyfloats,2023-05-29,0,0,0,0,left_only
sh1l0n_pyfloats,2023-05-30,0,0,0,0,left_only
sh1l0n_pyfloats,2023-05-31,0,0,0,0,left_only
sh1l0n_pyfloats,2023-06-01,0,0,0,0,left_only
sh1l0n_pyfloats,2023-06-02,0,0,0,0,left_only
sh1l0n_pyfloats,2023-06-03,0,0,0,0,left_only
sh1l0n_pyfloats,2023-06-04,0,0,0,0,left_only
sh1l0n_pyfloats,2023-06-05,0,0,0,0,left_only
sh1l0n_pyfloats,2023-06-06,0,0,0,0,left_only
sh1l0n_pyfloats,2023-06-07,0,0,0,0,left_only
shaileshkumar123_django-ns-ratelimit,2023-05-09,0,0,0,0,left_only
shaileshkumar123_django-ns-ratelimit,2023-05-10,0,0,0,0,left_only
shaileshkumar123_django-ns-ratelimit,2023-05-11,0,0,0,0,left_only
shaileshkumar123_django-ns-ratelimit,2023-05-12,0,0,0,0,left_only
shaileshkumar123_django-ns-ratelimit,2023-05-13,0,0,0,0,left_only
shaileshkumar123_django-ns-ratelimit,2023-05-14,0,0,0,0,left_only
shaileshkumar123_django-ns-ratelimit,2023-05-15,0,0,0,0,left_only
shaileshkumar123_django-ns-ratelimit,2023-05-16,0,0,0,0,left_only
shaileshkumar123_django-ns-ratelimit,2023-05-17,0,0,0,0,left_only
shaileshkumar123_django-ns-ratelimit,2023-05-18,0,0,0,0,left_only
shaileshkumar123_django-ns-ratelimit,2023-05-19,0,0,0,0,left_only
shaileshkumar123_django-ns-ratelimit,2023-05-20,0,0,0,0,left_only
shaileshkumar123_django-ns-ratelimit,2023-05-21,0,0,0,0,left_only
shaileshkumar123_django-ns-ratelimit,2023-05-22,0,0,0,0,left_only
shaileshkumar123_django-ns-ratelimit,2023-05-23,0,0,0,0,left_only
shaileshkumar123_django-ns-ratelimit,2023-05-24,0,0,0,0,left_only
shaileshkumar123_django-ns-ratelimit,2023-05-25,0,0,0,0,left_only
shaileshkumar123_django-ns-ratelimit,2023-05-26,0,0,0,0,left_only
shaileshkumar123_django-ns-ratelimit,2023-05-27,0,0,0,0,left_only
shaileshkumar123_django-ns-ratelimit,2023-05-28,0,0,0,0,left_only
shaileshkumar123_django-ns-ratelimit,2023-05-29,0,0,0,0,left_only
shaileshkumar123_django-ns-ratelimit,2023-05-30,0,0,0,0,left_only
shaileshkumar123_django-ns-ratelimit,2023-05-31,0,0,0,0,left_only
shaileshkumar123_django-ns-ratelimit,2023-06-01,0,0,0,0,left_only
shaileshkumar123_django-ns-ratelimit,2023-06-02,0,0,0,0,left_only
shaileshkumar123_django-ns-ratelimit,2023-06-03,0,0,0,0,left_only
shaileshkumar123_django-ns-ratelimit,2023-06-04,0,0,0,0,left_only
shaileshkumar123_django-ns-ratelimit,2023-06-05,0,0,0,0,left_only
shaileshkumar123_django-ns-ratelimit,2023-06-06,0,0,0,0,left_only
shaileshkumar123_django-ns-ratelimit,2023-06-07,0,0,0,0,left_only
sharkwodm_koreditor,2023-05-09,1,0,0,0,left_only
sharkwodm_koreditor,2023-05-10,1,0,0,0,left_only
sharkwodm_koreditor,2023-05-11,1,0,0,0,left_only
sharkwodm_koreditor,2023-05-12,1,0,0,0,left_only
sharkwodm_koreditor,2023-05-13,1,0,0,0,left_only
sharkwodm_koreditor,2023-05-14,1,0,0,0,left_only
sharkwodm_koreditor,2023-05-15,1,0,0,0,left_only
sharkwodm_koreditor,2023-05-16,1,0,0,0,left_only
sharkwodm_koreditor,2023-05-17,1,0,0,0,left_only
sharkwodm_koreditor,2023-05-18,1,0,0,0,left_only
sharkwodm_koreditor,2023-05-19,1,0,0,0,left_only
sharkwodm_koreditor,2023-05-20,1,0,0,0,left_only
sharkwodm_koreditor,2023-05-21,1,0,0,0,left_only
sharkwodm_koreditor,2023-05-22,1,0,0,0,left_only
sharkwodm_koreditor,2023-05-23,1,0,0,0,left_only
sharkwodm_koreditor,2023-05-24,1,0,0,0,left_only
sharkwodm_koreditor,2023-05-25,1,0,0,0,left_only
sharkwodm_koreditor,2023-05-26,1,0,0,0,left_only
sharkwodm_koreditor,2023-05-27,1,0,0,0,left_only
sharkwodm_koreditor,2023-05-28,1,0,0,0,left_only
sharkwodm_koreditor,2023-05-29,1,0,0,0,left_only
sharkwodm_koreditor,2023-05-30,1,0,0,0,left_only
sharkwodm_koreditor,2023-05-31,1,0,0,0,left_only
sharkwodm_koreditor,2023-06-01,1,0,0,0,left_only
sharkwodm_koreditor,2023-06-02,1,0,0,0,left_only
sharkwodm_koreditor,2023-06-03,1,0,0,0,left_only
sharkwodm_koreditor,2023-06-04,1,0,0,0,left_only
sharkwodm_koreditor,2023-06-05,1,0,0,0,left_only
sharkwodm_koreditor,2023-06-06,1,0,0,0,left_only
sharkwodm_koreditor,2023-06-07,1,0,0,0,left_only
sho-87_herald-of-completion,2023-05-09,0,0,0,0,left_only
sho-87_herald-of-completion,2023-05-10,0,0,0,0,left_only
sho-87_herald-of-completion,2023-05-11,0,0,0,0,left_only
sho-87_herald-of-completion,2023-05-12,0,0,0,0,left_only
sho-87_herald-of-completion,2023-05-13,0,0,0,0,left_only
sho-87_herald-of-completion,2023-05-14,0,0,0,0,left_only
sho-87_herald-of-completion,2023-05-15,0,0,0,0,left_only
sho-87_herald-of-completion,2023-05-16,0,0,0,0,left_only
sho-87_herald-of-completion,2023-05-17,0,0,0,0,left_only
sho-87_herald-of-completion,2023-05-18,0,0,0,0,left_only
sho-87_herald-of-completion,2023-05-19,0,0,0,0,left_only
sho-87_herald-of-completion,2023-05-20,0,0,0,0,left_only
sho-87_herald-of-completion,2023-05-21,0,0,0,0,left_only
sho-87_herald-of-completion,2023-05-22,0,0,0,0,left_only
sho-87_herald-of-completion,2023-05-23,0,0,0,0,left_only
sho-87_herald-of-completion,2023-05-24,0,0,0,0,left_only
sho-87_herald-of-completion,2023-05-25,0,0,0,0,left_only
sho-87_herald-of-completion,2023-05-26,0,0,0,0,left_only
sho-87_herald-of-completion,2023-05-27,0,0,0,0,left_only
sho-87_herald-of-completion,2023-05-28,0,0,0,0,left_only
sho-87_herald-of-completion,2023-05-29,0,0,0,0,left_only
sho-87_herald-of-completion,2023-05-30,0,0,0,0,left_only
sho-87_herald-of-completion,2023-05-31,0,0,0,0,left_only
sho-87_herald-of-completion,2023-06-01,0,0,0,0,left_only
sho-87_herald-of-completion,2023-06-02,0,0,0,0,left_only
sho-87_herald-of-completion,2023-06-03,0,0,0,0,left_only
sho-87_herald-of-completion,2023-06-04,0,0,0,0,left_only
sho-87_herald-of-completion,2023-06-05,0,0,0,0,left_only
sho-87_herald-of-completion,2023-06-06,0,0,0,0,left_only
sho-87_herald-of-completion,2023-06-07,0,0,0,0,left_only
shubhvjain_ant,2023-05-09,0,1,0,1,both
shubhvjain_ant,2023-05-10,0,1,0,1,both
shubhvjain_ant,2023-05-11,0,1,0,1,both
shubhvjain_ant,2023-05-12,0,1,0,1,both
shubhvjain_ant,2023-05-13,8,1,0,1,both
shubhvjain_ant,2023-05-14,15,1,0,1,both
shubhvjain_ant,2023-05-15,16,1,0,1,both
shubhvjain_ant,2023-05-16,17,1,0,1,both
shubhvjain_ant,2023-05-17,17,1,0,1,both
shubhvjain_ant,2023-05-18,17,1,0,1,both
shubhvjain_ant,2023-05-19,18,1,0,1,both
shubhvjain_ant,2023-05-20,19,1,0,1,both
shubhvjain_ant,2023-05-21,20,1,0,1,both
shubhvjain_ant,2023-05-22,20,1,0,1,both
shubhvjain_ant,2023-05-23,20,1,0,1,both
shubhvjain_ant,2023-05-24,20,1,0,1,both
shubhvjain_ant,2023-05-25,20,1,0,1,both
shubhvjain_ant,2023-05-26,20,1,0,1,both
shubhvjain_ant,2023-05-27,20,1,0,1,both
shubhvjain_ant,2023-05-28,20,1,0,1,both
shubhvjain_ant,2023-05-29,20,1,0,1,both
shubhvjain_ant,2023-05-30,20,1,0,1,both
shubhvjain_ant,2023-05-31,20,1,0,1,both
shubhvjain_ant,2023-06-01,20,1,0,1,both
shubhvjain_ant,2023-06-02,20,1,0,1,both
shubhvjain_ant,2023-06-03,20,1,0,1,both
shubhvjain_ant,2023-06-04,20,1,0,1,both
shubhvjain_ant,2023-06-05,20,1,0,1,both
shubhvjain_ant,2023-06-06,20,1,0,1,both
shubhvjain_ant,2023-06-07,20,1,0,1,both
sign-ai_drifting,2023-05-09,1,0,0,0,left_only
sign-ai_drifting,2023-05-10,1,0,0,0,left_only
sign-ai_drifting,2023-05-11,1,0,0,0,left_only
sign-ai_drifting,2023-05-12,1,0,0,0,left_only
sign-ai_drifting,2023-05-13,1,0,0,0,left_only
sign-ai_drifting,2023-05-14,1,0,0,0,left_only
sign-ai_drifting,2023-05-15,1,0,0,0,left_only
sign-ai_drifting,2023-05-16,1,0,0,0,left_only
sign-ai_drifting,2023-05-17,1,0,0,0,left_only
sign-ai_drifting,2023-05-18,1,0,0,0,left_only
sign-ai_drifting,2023-05-19,1,0,0,0,left_only
sign-ai_drifting,2023-05-20,1,0,0,0,left_only
sign-ai_drifting,2023-05-21,1,0,0,0,left_only
sign-ai_drifting,2023-05-22,1,0,0,0,left_only
sign-ai_drifting,2023-05-23,1,0,0,0,left_only
sign-ai_drifting,2023-05-24,1,0,0,0,left_only
sign-ai_drifting,2023-05-25,1,0,0,0,left_only
sign-ai_drifting,2023-05-26,1,0,0,0,left_only
sign-ai_drifting,2023-05-27,1,0,0,0,left_only
sign-ai_drifting,2023-05-28,1,0,0,0,left_only
sign-ai_drifting,2023-05-29,1,0,0,0,left_only
sign-ai_drifting,2023-05-30,1,0,0,0,left_only
sign-ai_drifting,2023-05-31,1,0,0,0,left_only
sign-ai_drifting,2023-06-01,1,0,0,0,left_only
sign-ai_drifting,2023-06-02,1,0,0,0,left_only
sign-ai_drifting,2023-06-03,1,0,0,0,left_only
sign-ai_drifting,2023-06-04,1,0,0,0,left_only
sign-ai_drifting,2023-06-05,1,0,0,0,left_only
sign-ai_drifting,2023-06-06,1,0,0,0,left_only
sign-ai_drifting,2023-06-07,1,0,0,0,left_only
simonlbd1_siq-3d,2023-05-09,0,0,0,0,left_only
simonlbd1_siq-3d,2023-05-10,0,0,0,0,left_only
simonlbd1_siq-3d,2023-05-11,0,0,0,0,left_only
simonlbd1_siq-3d,2023-05-12,0,0,0,0,left_only
simonlbd1_siq-3d,2023-05-13,0,0,0,0,left_only
simonlbd1_siq-3d,2023-05-14,0,0,0,0,left_only
simonlbd1_siq-3d,2023-05-15,0,0,0,0,left_only
simonlbd1_siq-3d,2023-05-16,0,0,0,0,left_only
simonlbd1_siq-3d,2023-05-17,0,0,0,0,left_only
simonlbd1_siq-3d,2023-05-18,0,0,0,0,left_only
simonlbd1_siq-3d,2023-05-19,0,0,0,0,left_only
simonlbd1_siq-3d,2023-05-20,0,0,0,0,left_only
simonlbd1_siq-3d,2023-05-21,0,0,0,0,left_only
simonlbd1_siq-3d,2023-05-22,0,0,0,0,left_only
simonlbd1_siq-3d,2023-05-23,0,0,0,0,left_only
simonlbd1_siq-3d,2023-05-24,0,0,0,0,left_only
simonlbd1_siq-3d,2023-05-25,0,0,0,0,left_only
simonlbd1_siq-3d,2023-05-26,0,0,0,0,left_only
simonlbd1_siq-3d,2023-05-27,0,0,0,0,left_only
simonlbd1_siq-3d,2023-05-28,0,0,0,0,left_only
simonlbd1_siq-3d,2023-05-29,0,0,0,0,left_only
simonlbd1_siq-3d,2023-05-30,0,0,0,0,left_only
simonlbd1_siq-3d,2023-05-31,0,0,0,0,left_only
simonlbd1_siq-3d,2023-06-01,0,0,0,0,left_only
simonlbd1_siq-3d,2023-06-02,0,0,0,0,left_only
simonlbd1_siq-3d,2023-06-03,0,0,0,0,left_only
simonlbd1_siq-3d,2023-06-04,0,0,0,0,left_only
simonlbd1_siq-3d,2023-06-05,0,0,0,0,left_only
simonlbd1_siq-3d,2023-06-06,0,0,0,0,left_only
simonlbd1_siq-3d,2023-06-07,0,0,0,0,left_only
sithladyraven_algorand-vanity,2023-05-09,3,0,0,0,left_only
sithladyraven_algorand-vanity,2023-05-10,3,0,0,0,left_only
sithladyraven_algorand-vanity,2023-05-11,3,0,0,0,left_only
sithladyraven_algorand-vanity,2023-05-12,3,0,0,0,left_only
sithladyraven_algorand-vanity,2023-05-13,3,0,0,0,left_only
sithladyraven_algorand-vanity,2023-05-14,3,0,0,0,left_only
sithladyraven_algorand-vanity,2023-05-15,3,0,0,0,left_only
sithladyraven_algorand-vanity,2023-05-16,3,0,0,0,left_only
sithladyraven_algorand-vanity,2023-05-17,3,0,0,0,left_only
sithladyraven_algorand-vanity,2023-05-18,3,0,0,0,left_only
sithladyraven_algorand-vanity,2023-05-19,3,0,0,0,left_only
sithladyraven_algorand-vanity,2023-05-20,3,0,0,0,left_only
sithladyraven_algorand-vanity,2023-05-21,3,0,0,0,left_only
sithladyraven_algorand-vanity,2023-05-22,3,0,0,0,left_only
sithladyraven_algorand-vanity,2023-05-23,3,0,0,0,left_only
sithladyraven_algorand-vanity,2023-05-24,3,0,0,0,left_only
sithladyraven_algorand-vanity,2023-05-25,3,0,0,0,left_only
sithladyraven_algorand-vanity,2023-05-26,3,0,0,0,left_only
sithladyraven_algorand-vanity,2023-05-27,3,0,0,0,left_only
sithladyraven_algorand-vanity,2023-05-28,3,0,0,0,left_only
sithladyraven_algorand-vanity,2023-05-29,3,0,0,0,left_only
sithladyraven_algorand-vanity,2023-05-30,3,0,0,0,left_only
sithladyraven_algorand-vanity,2023-05-31,3,0,0,0,left_only
sithladyraven_algorand-vanity,2023-06-01,3,0,0,0,left_only
sithladyraven_algorand-vanity,2023-06-02,3,0,0,0,left_only
sithladyraven_algorand-vanity,2023-06-03,3,0,0,0,left_only
sithladyraven_algorand-vanity,2023-06-04,3,0,0,0,left_only
sithladyraven_algorand-vanity,2023-06-05,3,0,0,0,left_only
sithladyraven_algorand-vanity,2023-06-06,3,0,0,0,left_only
sithladyraven_algorand-vanity,2023-06-07,3,0,0,0,left_only
siwon12_goggle0,2023-05-09,0,0,0,0,left_only
siwon12_goggle0,2023-05-10,0,0,0,0,left_only
siwon12_goggle0,2023-05-11,0,0,0,0,left_only
siwon12_goggle0,2023-05-12,0,0,0,0,left_only
siwon12_goggle0,2023-05-13,0,0,0,0,left_only
siwon12_goggle0,2023-05-14,0,0,0,0,left_only
siwon12_goggle0,2023-05-15,0,0,0,0,left_only
siwon12_goggle0,2023-05-16,0,0,0,0,left_only
siwon12_goggle0,2023-05-17,0,0,0,0,left_only
siwon12_goggle0,2023-05-18,0,0,0,0,left_only
siwon12_goggle0,2023-05-19,0,0,0,0,left_only
siwon12_goggle0,2023-05-20,0,0,0,0,left_only
siwon12_goggle0,2023-05-21,0,0,0,0,left_only
siwon12_goggle0,2023-05-22,0,0,0,0,left_only
siwon12_goggle0,2023-05-23,0,0,0,0,left_only
siwon12_goggle0,2023-05-24,0,0,0,0,left_only
siwon12_goggle0,2023-05-25,0,0,0,0,left_only
siwon12_goggle0,2023-05-26,0,0,0,0,left_only
siwon12_goggle0,2023-05-27,0,0,0,0,left_only
siwon12_goggle0,2023-05-28,0,0,0,0,left_only
siwon12_goggle0,2023-05-29,0,0,0,0,left_only
siwon12_goggle0,2023-05-30,0,0,0,0,left_only
siwon12_goggle0,2023-05-31,0,0,0,0,left_only
siwon12_goggle0,2023-06-01,0,0,0,0,left_only
siwon12_goggle0,2023-06-02,0,0,0,0,left_only
siwon12_goggle0,2023-06-03,0,0,0,0,left_only
siwon12_goggle0,2023-06-04,0,0,0,0,left_only
siwon12_goggle0,2023-06-05,0,0,0,0,left_only
siwon12_goggle0,2023-06-06,0,0,0,0,left_only
